lon,lat,name,code,kappa
-36.7,-7.75,Congo,2504702,0.1841872139506664
-36.65,-7.75,Congo,2504702,0.13730793147343376
-36.6,-7.75,Caraúbas,2504074,0.1362144852867761
-36.55,-7.75,Caraúbas,2504074,0.14335802967809408
-36.5,-7.75,Caraúbas,2504074,0.14373129281611102
-36.45,-7.75,Caraúbas,2504074,0.1440858174452753
-36.4,-7.75,Barra de São Miguel,2501708,0.13688780583003882
-36.35,-7.75,Barra de São Miguel,2501708,0.13637676595349987
-36.3,-7.75,Barra de São Miguel,2501708,0.13594885200005494
-36.25,-7.75,Barra de São Miguel,2501708,0.1356119548017776
-36.2,-7.75,Barra de São Miguel,2501708,0.13534805003515973
-36.15,-7.75,Riacho de Santo Antônio,2512788,0.13511771589788069
-36.1,-7.75,Alcantil,2500536,0.13487440753970473
-36.05,-7.75,Alcantil,2500536,0.13457885684068768
-36.0,-7.75,Alcantil,2500536,0.13420821029635868
-35.95,-7.75,Santa Cecília,2513158,0.13376192387278033
-35.9,-7.75,Santa Cecília,2513158,0.1332720124412046
-35.85,-7.75,Santa Cecília,2513158,0.13283230045429084
-35.8,-7.75,Umbuzeiro,2517001,0.1326471814750467
-38.65,-7.7,Santa Inês,2513356,0.34219041908134296
-38.6,-7.7,Santa Inês,2513356,0.3416008916166804
-38.55,-7.7,Santa Inês,2513356,0.34098910267801213
-38.5,-7.7,Santa Inês,2513356,0.34032754023038275
-38.45,-7.7,Santa Inês,2513356,0.3175706824026522
-38.4,-7.7,Santana de Mangueira,2513505,0.31734264818764485
-38.35,-7.7,Santana de Mangueira,2513505,0.3168222184763288
-38.3,-7.7,Santana de Mangueira,2513505,0.31595324247869844
-38.25,-7.7,Manaíra,2509008,0.3147418438619469
-38.2,-7.7,Manaíra,2509008,0.36723945446167294
-38.15,-7.7,Manaíra,2509008,0.36711947801412836
-38.1,-7.7,São José de Princesa,2514552,0.36726697996688157
-38.05,-7.7,Princesa Isabel,2512309,0.36772253915171227
-38.0,-7.7,Princesa Isabel,2512309,0.31900884330659496
-37.95,-7.7,Princesa Isabel,2512309,0.3171933041392162
-37.9,-7.7,Princesa Isabel,2512309,0.31535851044640784
-37.15,-7.7,Prata,2512200,0.1913356917814592
-37.1,-7.7,Prata,2512200,0.19006465119310212
-37.05,-7.7,Prata,2512200,0.18918420352969473
-37.0,-7.7,Sumé,2516300,0.18855954854725318
-36.95,-7.7,Sumé,2516300,0.18802254226254098
-36.9,-7.7,Sumé,2516300,0.1874428346277824
-36.85,-7.7,Sumé,2516300,0.18674100272603558
-36.8,-7.7,Sumé,2516300,0.1858770676030718
-36.75,-7.7,Serra Branca,2515500,0.1848373310761839
-36.7,-7.7,Congo,2504702,0.18362550583421397
-36.65,-7.7,Congo,2504702,0.13566612864080904
-36.6,-7.7,Coxixola,2504850,0.07413703583468792
-36.55,-7.7,Caraúbas,2504074,0.07383407142700057
-36.5,-7.7,Caraúbas,2504074,0.07355426326844208
-36.45,-7.7,Caraúbas,2504074,0.07330340828256274
-36.4,-7.7,Barra de São Miguel,2501708,0.07308901392776727
