lon,lat,name,code,elev,dist_coast,WIND_SPEED,SOLAR_IRRAD
-36.9,-7.9,Camalaú,2503902,572.0,202.7261296803046,5.171345697513033,5.890107848710624
-36.85,-7.9,Camalaú,2503902,529.0,197.4218830616632,5.173934324052875,5.8901294797514705
-36.8,-7.9,Camalaú,2503902,550.0,192.12991327541212,5.169970064631952,5.890533622738522
-36.75,-7.9,Camalaú,2503902,519.0,186.851263431558,5.167785044929251,5.890285410288665
-36.7,-7.9,Camalaú,2503902,538.0,181.58709514684384,5.151593615253606,5.872093279275983
-36.65,-7.9,Camalaú,2503902,551.0,176.3387053624801,5.158168828670669,5.873733380928151
-36.6,-7.9,Congo,2504702,543.0,171.1075460086714,5.163554473070252,5.873676110552526
-36.55,-7.9,Congo,2504702,604.0,165.89524707010446,5.165619088975827,5.874132974221957
-36.5,-7.9,Caraúbas,2504074,540.0,160.7036437263944,5.20231596705681,5.875151030804781
-36.45,-7.9,Caraúbas,2504074,579.0,155.53480838891397,5.168811787903826,5.851672103256422
-38.25,-7.85,Manaíra,2509008,770.0,347.66873668450387,4.4785891176935415,6.027887519339478
-38.1,-7.85,São José de Princesa,2514552,1057.0,331.28398916892394,4.590163611591765,6.056191098445454
-37.25,-7.85,Monteiro,2509701,726.0,238.9106173768,4.972378112555413,6.046755710183662
-37.2,-7.85,Monteiro,2509701,635.0,233.51421263338443,5.08957699584311,5.951587434807599
-37.15,-7.85,Monteiro,2509701,630.0,228.1238245237928,5.0896066050627615,5.951150023743212
-37.1,-7.85,Monteiro,2509701,627.0,222.73988986277857,5.15354537970413,5.911275544715112
-37.05,-7.85,Monteiro,2509701,598.0,217.36288819379917,5.158136592502831,5.910189783137806
-37.0,-7.85,Monteiro,2509701,605.0,211.9933470629813,5.16383416725185,5.896233352806665
-36.95,-7.85,Monteiro,2509701,593.0,206.63184808041584,5.169978766386317,5.890929004424104
-36.9,-7.85,Camalaú,2503902,545.0,201.2790339067576,5.174729687552559,5.890959522604846
-36.85,-7.85,Camalaú,2503902,563.0,195.9356163307096,5.167666351097106,5.88975829989036
-36.8,-7.85,Camalaú,2503902,513.0,190.6023856369573,5.169950078514779,5.890442633008608
-36.75,-7.85,Camalaú,2503902,532.0,185.28022150583556,5.16647653978836,5.890352056693854
