code,name,x,y,kappa,WIND_SPEED,SOLAR_IRRAD,M,M_norm,IPH,IPH_norm,rank_M,rank_IPH,delta_rank
2510709,Passagem,0.7863748024743578,0.7452076219355068,0.30394384650892714,5.606671818440284,5.96396025815293,1.0833834638563384,0.7660677939181878,0.99890938588829,0.8721374773301751,22,19,3
2506707,Imaculada,0.48140835240579294,0.9174732468583889,0.36320280204518934,5.013471793969891,6.085555964572463,1.036103836720497,0.7326360489584629,0.9987315148194932,0.8719821799354144,43,20,23
2516755,Tenório,0.8791502402883202,0.7251055249727771,0.2380562235099098,5.787132298500043,5.949770957868608,1.1395978094683483,0.8058173389004042,0.9976471714378395,0.8710354509179529,8,21,-13
2511103,Pedra Lavrada,0.9157300815343901,0.6895478829344073,0.22905971044044954,5.8582849210833245,5.924672180302254,1.1463149065969191,0.8105670438299053,0.9962352961821546,0.8698027572009918,6,22,-16
2513000,Salgadinho,0.8259972525713019,0.7291499962095004,0.2782456408447373,5.683742717097496,5.952625795201031,1.101785450179686,0.779079963234729,0.9958555668742706,0.8694712194606072,17,23,-6
2516706,Teixeira,0.6427155491721033,0.8472083537315791,0.32235249716582803,5.327235596668557,6.0359586678391635,1.0634120893520869,0.7519458995766154,0.9943375380387424,0.8681458441484565,29,24,5
2514701,São José do Sabugi,0.8260276369549827,0.7340849788633416,0.27114398253078514,5.683801818736836,5.956109210433934,1.1050802745530415,0.7814097558919473,0.9932843090928984,0.8672262808238387,15,25,-10
2512903,Rio Tinto,0.7460969118010761,0.6958900587291492,0.37682104775973485,5.528326001293399,5.929148879274227,1.0202566224421978,0.7214303762793611,0.9932805265546498,0.8672229783287247,50,26,24
2504603,Conde,0.7670833497129649,0.5642618705094369,0.47416225142364915,5.569147394860067,5.8362375829058175,0.9522648391690577,0.6733529252619577,0.9926314643068677,0.8666562887776925,87,27,60
2500106,Água Branca,0.4289613822307403,0.9146015344749503,0.38794977621720395,4.911455509935222,6.0835289327949145,1.0101998981930462,0.7143191983662629,0.9914391715201071,0.8656153102485342,57,28,29
2512606,Quixaba,0.7130568195231514,0.7960616397315996,0.3091713242635194,5.464058657972969,5.999856161476391,1.0687208064413434,0.7556997294298295,0.9893404155232333,0.8637829080441868,27,29,-2
2504207,Catingueira,0.38867666015399516,0.9733183737602832,0.3346465172298752,4.833096404806329,6.1249749006414795,1.0480544846752131,0.7410864331668157,0.9890884269924012,0.863562899458122,38,30,8
2501351,Assunção,0.8423238079949715,0.7270451946193037,0.25559203587385804,5.715500023760772,5.951140096377789,1.1127012683259467,0.7867986122681491,0.9878980714004917,0.8625236122737989,14,31,-17
2515401,São Vicente do Seridó,0.9011292131184702,0.7007093590789115,0.2233089028559872,5.829884303573873,5.932550638799608,1.14150228411348,0.8071640058365748,0.9874109144047839,0.8620982805276941,7,32,-25
2505006,Cubati,0.9081694540956506,0.6793942016624446,0.22746639105283348,5.843578502129164,5.917505085604309,1.13417293152541,0.8019813709198432,0.9844051790545837,0.8594740040088439,9,33,-24
2516607,Tavares,0.2797077250927264,0.924435053920582,0.44108258448941606,4.621137433810259,6.090470037522669,0.9658243009956302,0.6829409126687672,0.9841742554822678,0.8592723870206957,82,34,48
2514404,São José de Espinharas,0.44397600446746327,0.9746665472818051,0.2994328847574181,4.940660933273545,6.125926524691831,1.0710226752656213,0.7573273964848783,0.9840961235201704,0.8592041708108122,25,35,-10
2508000,Juru,0.32879065037639105,0.9235523468837888,0.41689150139678177,4.7166102062178545,6.089846968435331,0.9803327135261194,0.693199909553328,0.9821890606151282,0.8575391338669113,75,36,39
2503407,Cacimba de Areia,0.6991630687361194,0.7912056777042045,0.3137697227789275,5.437033477645756,5.996428523877005,1.0558576708609344,0.7466041190336004,0.9808658864883786,0.8563838841903394,34,37,-3
2505907,Emas,0.2953441634280081,0.989493038192987,0.33708835345836824,4.65155237158795,6.136391976733555,1.0326299663981178,0.7301796516965458,0.9763147082157392,0.8524102974029353,44,38,6
2507705,Juazeirinho,0.8668352558167947,0.7177560821464666,0.22660722531391445,5.763178027175381,5.944583267679953,1.1254231000762394,0.7957943057678953,0.9761270453185709,0.8522464508638629,12,39,-27
2514909,São Mamede,0.7228373597207254,0.7706391977423009,0.3034763453636091,5.483083100442724,5.981911433420621,1.056588198734458,0.7471206802468148,0.9738541338336917,0.8502619953000035,32,40,-8
2503555,Cacimbas,0.7374380051683043,0.7441307198641207,0.3114319964532522,5.511483284249303,5.963200114228839,1.0476379812282974,0.740791920755114,0.9714982275923185,0.8482050778706508,39,41,-2
2508802,Malta,0.34664900208123484,0.9916441831534499,0.3070325091895543,4.751347058963239,6.137910387566798,1.0504873709978568,0.742806743583413,0.9708725619087502,0.8476588156184105,37,42,-5
2512309,Princesa Isabel,0.2201459542293375,0.909987696936707,0.4657080609540004,4.505281922734471,6.080272201598433,0.9362381373025335,0.6620203356920833,0.9703285425393597,0.8471838379205916,94,43,51
2511905,Pitimbu,0.721991853640631,0.5631329188167287,0.48913431221585413,5.481438479444941,5.83544069914767,0.9156368936311395,0.6474530565911643,0.9641445621189358,0.841784668426422,105,44,61
2510402,Olho d'Água,0.3291175061955329,0.9325136298678368,0.37262234423655427,4.717245983956257,6.096172394853738,0.9888882660713776,0.6992495987748779,0.9598056234768428,0.8379963858704018,72,45,27
2504504,Condado,0.3212251448019465,0.9855220775488204,0.30891437335018057,4.701894298645456,6.133589027712775,1.036551667303263,0.7329527130003594,0.9593723410321802,0.8376180914388969,42,46,-4
2501807,Bayeux,0.6706317684755101,0.6922867176938924,0.4068520192365521,5.38153633030722,5.9266054188546065,0.9638505425552103,0.6815452546911221,0.9588333177632954,0.837147475784876,84,47,37
2510204,Nova Olinda,0.19391049256464332,0.9158180548010605,0.4436044228518437,4.4542504846927145,6.084387627897279,0.9361217808737605,0.6619380592722633,0.9555767100194053,0.8343041651677828,95,48,47
2516508,Taperoá,0.8036156509335426,0.6904860691086806,0.2730518773166386,5.6402075458148175,5.925334409987746,1.0595136271226053,0.7491892704979494,0.9537568072728974,0.8327152268589149,31,49,-18
2514552,São José de Princesa,0.19001389038974528,0.8897537418455901,0.48101580210469924,4.446671078810588,6.065989827711786,0.9098170143876598,0.6433377805124129,0.9527934190298482,0.8318741025248639,106,50,56
2511301,Piancó,0.2052969735975907,0.9628510945686598,0.3679215965658801,4.476398694195292,6.117586449183646,0.9844943258751653,0.6961426138660081,0.9522685157971348,0.8314158149287233,74,51,23
2513604,Santana dos Garrotes,0.2187973672088937,0.9221689333246506,0.41756524276835155,4.502658742862233,6.088870469792209,0.9477699243416976,0.6701745405066755,0.9500161352105139,0.8294492846802802,90,52,38
2517100,Várzea,0.7231064373459389,0.7433641947992545,0.2951837206761937,5.4836064919627585,5.962659053545418,1.0370502619645203,0.7333052726663978,0.9497650514435357,0.8292300660342004,41,53,-12
2503753,Cajazeirinhas,0.23335702125677535,0.9914362319231224,0.31245469862174274,4.530979192982376,6.137763602758373,1.0185289889540474,0.720208754924485,0.9452413643891555,0.8252804815457836,52,54,-2
2516102,Soledade,0.8572186061335006,0.681178596620789,0.2187548177410246,5.744472373402087,5.918764621658518,1.0949100507328122,0.7742183216624783,0.9435823095095156,0.8238319778497303,21,55,-34
2511004,Pedra Branca,0.1706668100453649,0.9061487083977284,0.4454911032538601,4.409038452234331,6.077562406631837,0.9220806048182187,0.6520094484675556,0.9424738569973079,0.822864199399158,98,56,42
2508901,Mamanguape,0.71003767493994,0.6932416422298727,0.34287117140495366,5.458186022998736,5.927279463508506,0.9923393947413791,0.7016899152601833,0.9422791584684851,0.8226942101226868,71,57,14
2513927,São Bentinho,0.26857660220650426,0.9846367489887369,0.30389192117008107,4.599485929630028,6.132964108192558,1.0206090920190254,0.7216796099072978,0.9409922130313012,0.8215705913411403,49,58,-9
2505303,Curral Velho,0.1512547936732156,0.8945781079580881,0.46620926277385377,4.371279516507499,6.069395162965051,0.9072750431082075,0.6415403353831307,0.940632382181791,0.821256426739435,107,59,48
2504801,Coremas,0.15260674565568444,0.9815941850480484,0.33152104920263414,4.373909241675311,6.130816478844797,0.9933861096974131,0.7024300545035643,0.9353004031640495,0.8166011308783642,70,60,10
2513851,Santo André,0.815219996921908,0.69270541401292,0.236174517062939,5.662779531430657,5.9269009605490695,1.0697777498079528,0.7564471012516892,0.9351006300734671,0.8164267110543838,26,61,-35
2505501,Vista Serrana,0.2710675619587427,0.9843289388672098,0.2928709621855945,4.604331175346894,6.132746836817686,1.020970657285362,0.721935275158966,0.9333691538304943,0.8149149770133021,48,62,-14
2508505,Livramento,0.7799754975034813,0.6590423710172415,0.2899074754922955,5.594224325070229,5.903139507878967,1.0211261545479238,0.7220452283277794,0.931371537663544,0.8131708789508248,47,63,-16
2505402,Desterro,0.7330483585992208,0.6826009068313832,0.31249499325777735,5.502944841900607,5.919768575958062,1.0016505848109103,0.7082739208992657,0.9296059750353413,0.8116293844385274,68,64,4
2509008,Manaíra,0.16500975649185584,0.8670294275389231,0.48657560939440847,4.398034735905477,6.049949604642003,0.882591778772029,0.6240866317891989,0.9277519649669321,0.8100106673788522,117,65,52
2512101,Pombal,0.19786679310774388,0.989341231528961,0.29025654422483077,4.461946011785782,6.1362848222240025,1.0089337640390394,0.7134239063200728,0.9204998639359165,0.8036789328012368,59,66,-7
2516151,Sossêgo,0.9205282779883873,0.5097970890588368,0.23633745378862003,5.867618046918264,5.797792979820112,1.0522667829923784,0.7440649778712639,0.9199154001946444,0.803168643539663,36,67,-31
2513968,São Domingos,0.16633434789139018,0.989257220945491,0.29454180713902955,4.400611241125774,6.1362255223709505,1.0031435413146266,0.70932960056706,0.9182568229752878,0.8017205568838742,65,68,-3
2510907,Paulista,0.23185226975328407,0.9877815272514814,0.27987764097584744,4.528052252564858,6.135183886715187,1.0146269366466765,0.7174495872773984,0.918247685283692,0.8017125788596315,53,69,-16
2502607,Igaracy,0.12026932701742465,0.9426810769775622,0.3663164803327939,4.311008691391133,6.103349206329294,0.9503222210980867,0.6719792868507186,0.9181363740664147,0.8016153941844184,89,70,19
2500734,Amparo,0.7374891788917737,0.6705690698895536,0.30173202846459973,5.511582823900328,5.911275763110917,0.996771371215588,0.7048237958791557,0.9174917095198922,0.8010525442209773,69,71,-2
2514800,São José dos Cordeiros,0.7697327137110458,0.6579715738808517,0.2790823405372089,5.574300757756672,5.902383673194656,1.0126277907465386,0.7160359776548296,0.9158689742075881,0.7996357507643925,54,72,-18
2513901,São Bento,0.24937354618117122,0.9902190519896188,0.2660990363682985,4.562133449376633,6.136904442064414,1.0211370801504527,0.7220529538954161,0.9141905491338698,0.7981703351517655,46,73,-27
2510501,Olivedos,0.8935706268954647,0.5597924856015014,0.22605278662470715,5.815181855053911,5.833082815288167,1.0544363860310688,0.7455991188924049,0.9141438774229593,0.7981295865625629,35,74,-39
2510600,Ouro Velho,0.6790604019944605,0.7052590820405026,0.3163317154988888,5.397931135731126,5.935762113972183,0.979036977012355,0.6922836854778143,0.9112749713169044,0.7956247742448702,77,75,2
2502102,Boa Ventura,0.12074363783743487,0.882676023344307,0.4434610031950373,4.311931288581655,6.060993937316431,0.8908961714280386,0.629958724149899,0.9093208519328788,0.7939186527747325,113,76,37
2509370,Mato Grosso,0.19346332178747505,0.9851837982301138,0.2698658317275001,4.453380678470099,6.133350249298662,1.003999588233062,0.7099349171480994,0.9015220940366651,0.7871096377289241,63,77,-14
2508109,Lagoa,0.17625292331202988,0.9916877550822317,0.2646256697299602,4.419904180335684,6.137941143322409,1.0072287210738546,0.7122182588771762,0.9006894926264551,0.7863827020290695,61,78,-17
2507408,Jericó,0.1832422487747721,0.9911993777182196,0.25601704585756535,4.433499341490617,6.137596416447253,1.0079950040178878,0.7127601027432097,0.8952388386526609,0.7816237922884454,60,79,-19
2507002,Itaporanga,0.11624202704718571,0.8912492875861601,0.40790859130894513,4.303175061034882,6.0670454761668315,0.8987978090064953,0.6355460256641041,0.8947907097047475,0.7812325355281495,110,80,30
2512804,Riacho dos Cavalos,0.1960387867609871,0.9844350528920136,0.25940364077012573,4.458390298003548,6.132821738643357,1.0037647031437305,0.7097688283086336,0.8938854464770395,0.7804421595452159,64,81,-17
2502300,Bom Sucesso,0.18189988596839912,0.9929190228586571,0.24465098905691432,4.430888268536824,6.138810248085086,1.009443289377817,0.7137841951423087,0.8884122044570681,0.7756635284145549,58,82,-24
2502805,Brejo do Cruz,0.2522323955684659,0.9872973728478694,0.23252922604959242,4.567694289023483,6.134842140666028,1.0190079900601918,0.7205474598548356,0.8880958030268802,0.7753872815907227,51,83,-32
2513505,Santana de Mangueira,0.10701249522754676,0.8385753544363076,0.4852911750674134,4.285222402635805,6.0298649643025595,0.8453758331078578,0.5977709842417933,0.8878639676056974,0.7751848684767381,138,84,54
2510659,Parari,0.781777342995315,0.6408436251618652,0.24211677940750823,5.59772915253439,5.890293710238117,1.010869114144564,0.7147924055036593,0.887855640669151,0.775177598314363,55,85,-30
2500775,Aparecida,0.1375635068675493,0.9620967742816999,0.2874585142120427,4.344648155364901,6.1170540033854754,0.9718816396583231,0.6872240979131008,0.8847725160299121,0.7724857540058132,81,86,-5
2514206,São José da Lagoa Tapada,0.11632356771630109,0.940116541429127,0.31501154192217046,4.303333668405966,6.101538998913917,0.9472857456305951,0.6698321744567487,0.8808370405614493,0.7690497309834569,92,87,5
2510105,Nova Floresta,0.9371060092174769,0.3568361456004343,0.24208386719166258,5.899863923697657,5.6898237086277375,1.002746083172844,0.7090485552197678,0.8806977714940303,0.768928136597775,67,88,-21
2514651,São José do Brejo do Cruz,0.38177878280910604,0.9474507703773272,0.21591028961781608,4.8196791223188225,6.106715950208745,1.0214783410781618,0.7222942618115533,0.8782450250685724,0.7667866690029669,45,89,-44
2512200,Prata,0.65652096476014,0.6835396603458289,0.306886436480957,5.354088953366666,5.920431206107252,0.9477585369888663,0.6701664884322686,0.8758314939162039,0.7646794398584408,91,90,1
2500205,Aguiar,0.09921923342204485,0.9119982963664907,0.34982806543897704,4.270063479112615,6.081691406724823,0.917379610006806,0.6486853431580828,0.8756136818336938,0.7644892703767481,102,91,11
2502904,Brejo dos Santos,0.20732511606273224,0.985608084023684,0.22908821582493377,4.480343699161185,6.133649736389113,1.007177739549114,0.7121822094953169,0.8753347612108583,0.7642457476590605,62,92,-30
2506509,Gurjão,0.7937243582368668,0.625094891107806,0.21917227580467394,5.62096767510644,5.879177282086104,1.0103177617698336,0.7144025405006641,0.8709797711428354,0.7604434507686916,56,93,-37
2513984,São Francisco,0.15075494430969152,0.9629381931765639,0.2637140104490288,4.370307243476787,6.117647928754867,0.9746676444367914,0.6891941007843739,0.8709442410800333,0.7604124298374846,79,94,-15
2505105,Cuité,0.9292868216319754,0.33072347109286676,0.24820307076239356,5.884654571108166,5.67139177187499,0.9863832983128684,0.6974783190861824,0.8705945796735653,0.7601071440715634,73,95,-22
2505600,Diamante,0.07846046681273469,0.8418151222330919,0.453952372297517,4.22968493629963,6.032151792298926,0.8454636271731549,0.5978330640207128,0.8692208016708087,0.7589077126730184,137,96,41
2513703,Santa Rita,0.5988300498325444,0.6708659252097348,0.36591538968727805,5.24187250418324,5.911485301911116,0.899254423503138,0.6358689008710683,0.8685431175233264,0.7583160336366999,109,97,12
2504306,Catolé do Rocha,0.2208426318929697,0.9783955390689495,0.22298993188659672,4.506637052805408,6.128558677164464,1.0030101190573473,0.7092352567841765,0.867387578386053,0.7573071443396574,66,98,-32
2513208,Santa Cruz,0.16203923831615577,0.9657838827691915,0.2508124686125215,4.392256685716288,6.119656592041121,0.979283014746409,0.6924576604279916,0.8661346756495873,0.7562132478888302,76,99,-23
2506608,Ibiara,0.04606773329514021,0.8276932993934413,0.4734187781754632,4.166676791269316,6.02218373845831,0.8289743264491084,0.5861733676617152,0.8636788471791211,0.7540690893923281,146,100,46
2504033,Capim,0.6150568464053596,0.6846765105751612,0.3205709158214514,5.273435766705743,5.921233665139869,0.9203677789033495,0.6507982976481594,0.8594253039402714,0.7503553646817065,99,101,-2
2515500,Serra Branca,0.7278069331533235,0.6466311624853059,0.24733619683725908,5.492749577136018,5.894378911157268,0.9735680727320224,0.6884165861755309,0.858686926439876,0.7497106949052387,80,102,-22
2516300,Sumé,0.6965101219834343,0.6503128027141533,0.2727419070988131,5.431873145818247,5.896977639978585,0.9529077035050749,0.6738074989933385,0.8575830412862632,0.7487469041683261,86,103,-17
2515708,Serra Grande,0.06366045817318271,0.8608134238234229,0.3961947478140344,4.200896964753348,6.045561965708053,0.863164181699764,0.6103492461572404,0.8521664118169943,0.744017700871513,128,104,24
2509701,Monteiro,0.5759313482752539,0.7235484802584082,0.3008236346671686,5.197331505260011,5.948671899643526,0.9247806881690405,0.6539186957146905,0.850632894536398,0.7426788027577946,97,105,-8
2514305,São José de Caiana,0.07393807904850118,0.8498823269375816,0.408803404429988,4.220888294794293,6.037846123105275,0.8530924974316799,0.6032274899133082,0.8498289414356248,0.7419768796012947,136,106,30
2501609,Barra de Santa Rosa,0.9034504318730611,0.33950760817704545,0.23831189230782626,5.834399380631415,5.67759215778782,0.9651363110264367,0.6824544302961623,0.8450914369939002,0.7378406133583141,83,107,-24
2508406,Lastro,0.1472335162986353,0.9388836804707752,0.24855344485969205,4.363457600895251,6.10066876958514,0.9503579713855244,0.6720045661213951,0.8390336159923105,0.7325515923509222,88,108,-20
2513356,Santa Inês,0.07308994781745039,0.7863766343954219,0.49509246546323865,4.219238567531179,5.99301988717003,0.7897660106607708,0.5584489016888782,0.8349327452612627,0.728971164431474,158,109,49
2516201,Sousa,0.11675688476308227,0.9120944743636893,0.28243574242695313,4.304176527293219,6.081759295089182,0.9195371119777354,0.6502109274321504,0.8338537334555676,0.7280290903579667,101,110,-9
2505352,Damião,0.8862001231825035,0.3199325511569401,0.2507086586176889,5.80084525185738,5.663774874812022,0.9421823048744189,0.6662234968906727,0.8332514961357192,0.7275032831683391,93,111,-18
2504405,Conceição,0.023181173697036424,0.7949574303285715,0.4783823370088452,4.122159410060379,5.999076742352834,0.7952953431578597,0.5623587301930049,0.8313812137800611,0.7258703589425763,156,112,44
2502003,Belém do Brejo do Cruz,0.3823662358836567,0.8990722296373692,0.19162163886939979,4.820821796137927,6.0725673913221145,0.977002974636693,0.6908454286050341,0.8232263618397637,0.7187504418613212,78,113,-35
2517407,Zabelê,0.5471340556265454,0.7086308855065964,0.299693071004373,5.141316967595116,5.9381421408902115,0.8952728113375356,0.633053475908716,0.8227752162137919,0.7183565512705409,111,114,-3
2509602,Monte Horebe,0.03595028717943247,0.8303810863806595,0.39800467576961546,4.146997022291232,6.024080944343479,0.8311589329165681,0.58771811770908,0.821632676591811,0.7173590117161617,144,115,29
2510006,Nazarezinho,0.08484571469697805,0.8755866399396789,0.3202532157924995,4.242105086779563,6.0559898131126,0.879687876092025,0.6220332625122622,0.8212414151617142,0.7170174053988702,119,116,3
2514008,São João do Cariri,0.7298633027799744,0.6157506993501756,0.21614169368376893,5.496749487659209,5.87258157503081,0.9549080398107049,0.6752219503597031,0.8211655663229072,0.7169511825603724,85,117,-32
2502409,Bonito de Santa Fé,0.03230878158362083,0.8133682931834708,0.4258902268072035,4.139913812947847,6.012072265259025,0.814009728273324,0.5755917988138862,0.8207307205590985,0.7165715232110526,152,118,34
2504108,Carrapateira,0.07185414851780922,0.8590561256479885,0.3407111541003657,4.216834774672578,6.044321556235024,0.862055941150313,0.6095656017495377,0.8172514014215064,0.7135337655742198,131,119,12
2504850,Coxixola,0.6832559835219802,0.6361375524142091,0.23334568728921018,5.406092095942429,5.886971873740156,0.9335468518559361,0.6601173095026857,0.8141528367800941,0.7108284407590938,96,120,-24
2514503,São José de Piranhas,0.05294745703130928,0.84085399007666,0.364605588460511,4.1800587625901855,6.031473365923517,0.8425193563556401,0.5957511501599985,0.812965348840111,0.7097916572920769,139,121,18
2504900,Cruz do Espírito Santo,0.5218671839106116,0.6848821446885122,0.33466102512462226,5.092169564932257,5.921378814384172,0.8610510494482474,0.6088550360126489,0.8126150865169308,0.7094858468719751,133,122,11
2507309,Jacaraú,0.7324122156641946,0.45378754720951836,0.33131623308494806,5.501707459872062,5.7582579895372215,0.861597813168398,0.6092416563468742,0.811093306966155,0.7081571968490443,132,123,9
2500601,Alhandra,0.5792736093430183,0.5602442343275243,0.4221270893109805,5.203832644472992,5.833401687410736,0.8058731392586068,0.5698383615458518,0.8103825704829404,0.7075366601594565,154,124,30
2517209,Vieirópolis,0.1326972293581132,0.9069240878072911,0.24734385970457326,4.335182602885183,6.078109717258035,0.9165805233171861,0.6481203035410967,0.8084288809718512,0.7058309140069439,103,125,-22
2500577,Algodão de Jandaíra,0.8612817439832495,0.31284659763475714,0.23680482630295116,5.752375713167349,5.658773171630835,0.9163401312670265,0.6479503206922855,0.8013880838367637,0.6996836666804728,104,126,-22
2512002,Pocinhos,0.8671990150278517,0.3075103842376655,0.22800894978586772,5.763885586885152,5.655006542984434,0.9201069329590299,0.6506138517120861,0.7989596327570971,0.6975634111013775,100,127,-27
2509156,Marizópolis,0.0936920084146064,0.8643385473807663,0.29657962412605254,4.259312296453248,6.048050215405945,0.8694017005556499,0.6147598380380163,0.7970850797311241,0.6959267581974308,123,128,-5
2503001,Caaporã,0.5378268616112793,0.5585459268446284,0.43727855102442037,5.123213245968145,5.8322029172080745,0.7753910532533653,0.5482842718268339,0.7880372237607512,0.6880271685121956,161,129,32
2503902,Camalaú,0.6141077589800942,0.6359726772781075,0.24884174408172854,5.271589666310879,5.88685549469672,0.8840755543978339,0.6251358195959648,0.7806957072321854,0.6816173661863245,115,130,-15
2500700,São João do Rio do Peixe,0.09371290751151477,0.8595671683616103,0.2747469242688383,4.259352947957027,6.044682281712329,0.8646605264260989,0.6114073216602245,0.7793896027618195,0.6804770198506039,126,131,-5
2503704,Cajazeiras,0.06290276727477515,0.8294716747482052,0.322445398944971,4.199423155882322,6.023439025504918,0.8318533628833972,0.588209153847684,0.7778744891231842,0.6791541897667793,143,132,11
2513943,São Domingos do Cariri,0.6831154096103326,0.5900957905940916,0.21181994871173462,5.405818661117679,5.854472757588438,0.9026957986630704,0.6383023205832634,0.7735074853917915,0.6753414038708879,108,133,-25
2501203,Areial,0.8425252318826518,0.2826297325499318,0.2305083006171378,5.715891819825795,5.637444243950586,0.8886666034459505,0.6283821815106481,0.7732294903087573,0.6750986892324505,114,134,-20
2515203,São Sebastião do Umbuzeiro,0.5555183436892415,0.6321918948354086,0.2902706894701638,5.157625515249587,5.8841867851840455,0.8415861346712068,0.5950912627785853,0.7678288139229956,0.6703834144082318,140,135,5
2504702,Congo,0.6289067526372569,0.6202006938068018,0.2293009338329113,5.300375663582357,5.875722655671586,0.8832737990629961,0.6245688929618485,0.767783123360988,0.670343522450012,116,136,-20
2503308,Cachoeira dos Índios,0.0606401610812934,0.8164917546395026,0.32371746946779056,4.195022087997515,6.014276997064285,0.8187405050015902,0.5789369631187229,0.7663489718008836,0.6690913795215258,150,137,13
2503100,Cabaceiras,0.7328561228894127,0.5072565951920469,0.21596063607921245,5.502570918055095,5.795999742506951,0.8912841018566023,0.630233032386565,0.7663385589388985,0.6690822881591743,112,138,-26
2503506,Cacimba de Dentro,0.8010247222383378,0.3200786278100026,0.2534551108833203,5.635167847300272,5.66387798472631,0.8626070563227154,0.6099552990251581,0.7645515869734484,0.6675221013754437,130,139,-9
2516904,Uiraúna,0.12233107901137234,0.8694102959620377,0.2290406568102865,4.315019071329604,6.051630168468535,0.8779744618249922,0.6208216956650615,0.763015104602263,0.6661806144717278,120,140,-20
2512077,Poço de José de Moura,0.09822475740167581,0.8611716376183801,0.24334033458336404,4.26812909190548,6.045814815105412,0.8667552667304311,0.6128885267342425,0.7620290258920581,0.6653196793249404,125,141,-16
2502151,Boa Vista,0.7971864185086048,0.37648158719425096,0.22054536607267503,5.6277018395938825,5.70369067337821,0.8816147522307455,0.623395769696458,0.7608828179323204,0.6643189369827184,118,142,-24
2509503,Montadas,0.8240819967113819,0.2826297325499318,0.2295389460229139,5.680017291488495,5.637444243950586,0.8712007248763423,0.6160319403346973,0.7574352626355743,0.6613089120275653,121,143,-22
2506004,Esperança,0.8219100265488049,0.2833836850903172,0.2316554092555899,5.675792522654743,5.637976430170536,0.8693919741502248,0.6147529604307835,0.7571638090704621,0.6610719087209252,124,144,-20
